customer_id,signup_date,region,age,income_band,recency_days,orders_cnt,revenue,churn_label
2476,2023-06-04,South,33,Mid,160,5,2868.63,1
2477,2023-07-10,South,19,Mid,20,9,4274.63,0
2478,2023-03-06,North,54,Mid,116,7,3735.88,1
2479,2023-01-29,West,54,High,39,9,4844.15,0
2480,2023-02-19,West,48,Mid,42,12,5706.55,0
2481,2023-08-26,West,37,High,22,10,5157.37,0
2482,2023-11-11,North,18,Mid,14,6,4941.82,0
2483,2023-03-07,South,52,Low,691,2,1873.19,1
2484,2023-04-27,North,49,Mid,260,6,3619.67,1
2485,2023-05-06,South,49,Mid,467,1,698.37,1
2486,2023-05-12,South,25,Mid,232,5,2063.41,1
2487,2023-03-31,East,52,Low,337,2,1469.81,1
2488,2023-01-21,North,52,Mid,47,4,3097.36,0
2489,2023-07-11,West,58,High,13,9,6043.96,0
2490,2023-05-11,North,44,Low,33,3,1113.10,0
2491,2023-05-05,North,52,Low,306,2,1300.29,1
2492,2023-04-07,West,36,Low,71,3,1194.59,1
2493,2023-12-06,East,50,Mid,39,4,3547.58,0
2494,2023-08-11,South,50,Mid,33,5,3699.03,0
2495,2023-06-02,East,54,Mid,214,5,1644.11,1
2496,2023-03-16,North,58,High,46,7,2888.41,0
2497,2023-10-20,North,18,Mid,228,2,1071.87,1
2498,2023-11-21,South,54,Low,1,2,689.55,0
2499,2023-01-12,South,55,Low,0,4,2318.74,0
2500,2023-12-06,East,43,Low,37,4,3102.39,0
2501,2023-09-13,North,42,Mid,188,5,2942.93,1
2502,2023-02-06,East,51,Low,152,1,630.79,1
2503,2023-10-02,West,39,Low,589,1,401.74,1
2504,2023-02-09,North,37,High,8,4,2484.84,0
2505,2023-01-19,North,55,Mid,114,4,3269.68,1
2506,2023-02-12,South,55,Low,88,1,1047.65,1
2507,2023-06-17,West,27,Mid,480,4,2601.31,1
2508,2023-08-15,East,56,Mid,219,4,2211.26,1
2509,2023-05-29,East,33,High,1,13,9321.39,0
2510,2023-02-14,South,24,Mid,93,5,2028.90,1
2511,2023-03-14,North,59,Low,57,2,702.00,0
2512,2023-11-08,East,29,Low,0,0,0,0
2513,2023-12-18,North,27,Low,243,5,3112.13,1
2514,2023-10-03,East,30,Mid,8,12,7997.39,0
2515,2023-02-07,North,41,Mid,221,6,3531.45,1
2516,2023-10-27,South,25,Mid,186,6,3778.82,1
2517,2023-09-10,East,25,Mid,79,4,1909.23,1
2518,2023-07-12,South,36,Low,302,1,355.47,1
2519,2023-02-22,East,28,Low,107,1,398.42,1
2520,2023-12-30,South,27,Low,0,0,0,0
2521,2023-06-11,West,60,Mid,155,4,1593.22,1
2522,2023-01-17,West,45,Mid,162,2,1341.81,1
2523,2023-03-18,West,18,High,4,5,1608.94,0
2524,2023-05-27,East,22,Low,0,1,539.48,0
2525,2023-01-23,East,56,Mid,95,3,2663.77,1
2526,2023-04-29,East,30,Low,0,0,0,0
2527,2023-06-20,South,25,Mid,11,7,5292.28,0
2528,2023-12-13,South,49,Low,90,5,3507.21,1
2529,2023-02-01,East,57,Mid,535,2,858.74,1
2530,2023-07-30,North,36,Low,126,3,1963.86,1
2531,2023-12-01,North,52,Low,625,1,553.52,1
2532,2023-10-22,West,37,Mid,117,4,2714.41,1
2533,2023-12-04,North,23,Low,121,3,2590.67,1
2534,2023-03-04,East,55,Mid,101,7,4647.74,1
2535,2023-10-20,East,61,Low,61,2,566.20,1
2536,2023-12-24,North,64,High,60,6,2987.86,0
2537,2023-04-30,West,22,Low,63,3,1247.52,1
2538,2023-07-02,North,44,Mid,20,4,2724.19,0
2539,2023-07-13,West,47,High,180,9,5383.87,1
2540,2023-06-30,West,21,Mid,232,5,2970.03,1
2541,2023-04-16,North,62,Low,509,1,672.08,1
2542,2023-12-21,North,22,Mid,74,5,3539.18,1
2543,2023-12-16,South,30,Low,142,5,2533.46,1
2544,2023-05-19,South,63,Mid,143,7,3819.83,1
2545,2023-10-21,North,44,Mid,1,5,2531.28,0
2546,2023-05-26,West,49,Mid,113,6,3712.18,1
2547,2023-10-18,North,41,Mid,189,7,4834.01,1
2548,2023-08-02,West,53,Low,123,3,2088.51,1
2549,2023-06-21,North,21,Low,144,2,1207.79,1
2550,2023-02-16,West,49,Low,373,1,1286.37,1
2551,2023-08-27,North,21,Mid,544,2,1811.85,1
2552,2023-04-28,South,26,Low,385,4,2502.13,1
2553,2023-03-21,East,41,Mid,88,8,3631.44,1
2554,2023-03-12,North,39,Mid,109,5,1680.45,1
2555,2023-12-25,West,25,High,31,8,4224.14,0
2556,2023-02-07,South,55,Mid,51,7,4006.62,0
2557,2023-10-19,East,32,Low,0,0,0,0
2558,2023-11-13,East,58,Low,17,3,1101.84,0
2559,2023-01-12,East,18,Mid,300,1,842.05,1
2560,2023-08-04,North,29,Low,9,6,4035.45,0
2561,2023-07-30,North,31,Low,0,0,0,0
2562,2023-05-11,North,46,Low,23,3,2298.12,0
2563,2023-09-01,South,36,Mid,26,5,3596.35,0
2564,2023-05-30,North,25,High,476,5,3372.75,1
2565,2023-06-10,West,44,Low,124,2,934.49,1
2566,2023-06-07,East,63,Low,163,4,2733.06,1
2567,2023-10-20,East,24,Mid,65,4,1860.41,1
2568,2023-08-20,South,29,Low,292,2,1969.39,1
2569,2023-05-19,South,40,High,23,6,3556.53,0
2570,2023-12-05,East,52,Mid,23,5,3078.70,0
2571,2023-10-20,South,24,Mid,457,2,904.59,1
2572,2023-12-07,South,28,High,51,9,5054.62,0
2573,2023-09-24,South,29,Mid,148,6,3349.33,1
2574,2023-05-23,East,46,Low,270,2,2106.33,1
2575,2023-10-10,West,21,Mid,4,4,1844.74,0
2576,2023-05-01,North,48,Mid,51,8,4936.84,0
2577,2023-04-09,South,37,Mid,568,2,502.35,1
2578,2023-06-14,North,33,High,112,7,3957.40,1
2579,2023-12-20,South,58,Low,309,3,1998.90,1
2580,2023-07-27,East,56,Mid,162,5,2144.16,1
2581,2023-05-21,North,55,Low,380,1,263.85,1
2582,2023-06-18,East,59,Low,351,1,148.69,1
2583,2023-04-17,South,28,Mid,54,2,731.04,0
2584,2023-08-29,North,58,Mid,110,8,6322.18,1
2585,2023-05-08,West,26,Mid,6,11,5543.62,0
2586,2023-07-22,South,33,Low,0,0,0,0
2587,2023-05-15,West,44,Low,211,1,1126.24,1
2588,2023-04-28,South,52,Mid,24,6,2443.91,0
2589,2023-12-21,West,45,Mid,273,8,4379.19,1
2590,2023-05-07,South,44,Mid,77,8,5198.64,1
2591,2023-01-26,South,35,Mid,173,2,1770.14,1
2592,2023-05-19,West,45,High,93,11,7158.39,1
2593,2023-07-14,South,40,Mid,305,6,3103.27,1
2594,2023-02-04,South,40,Low,66,2,1070.33,1
2595,2023-04-22,West,45,Mid,69,10,6688.56,1
2596,2023-03-02,East,46,Mid,240,3,2569.36,1
2597,2023-07-02,East,33,High,147,6,4184.39,1
2598,2023-09-21,East,24,Mid,47,7,3971.30,0
2599,2023-12-20,West,32,Mid,79,5,2633.86,1
2600,2023-05-23,West,37,Low,292,1,927.24,1
2601,2023-11-12,East,25,Mid,269,6,2438.51,1
2602,2023-03-20,South,26,High,33,12,7792.98,0
2603,2023-10-12,North,62,High,63,9,6511.42,1
2604,2023-07-25,East,31,Low,136,3,1423.89,1
2605,2023-10-04,West,52,Low,490,1,531.82,1
2606,2023-10-03,South,24,Mid,128,6,3247.80,1
2607,2023-07-14,North,63,Mid,308,10,5976.39,1
2608,2023-04-04,South,27,High,54,10,5938.44,0
2609,2023-07-12,East,36,Low,81,5,2001.96,1
2610,2023-10-29,West,54,Mid,582,1,1223.10,1
2611,2023-12-21,North,27,Mid,87,3,1670.52,1
2612,2023-12-05,East,43,Low,90,5,2925.84,1
2613,2023-03-08,West,54,Low,56,5,1892.23,0
2614,2023-08-07,West,19,Mid,104,4,1636.78,1
2615,2023-02-08,North,19,Low,201,5,2531.42,1
2616,2023-09-02,West,55,Mid,17,4,3738.14,0
2617,2023-12-29,East,30,Mid,139,4,3148.06,1
2618,2023-01-20,West,60,Mid,2,3,1566.39,0
2619,2023-08-28,North,61,Low,441,3,1381.95,1
2620,2023-12-12,East,59,High,8,10,6242.26,0
2621,2023-11-06,East,64,Mid,156,9,6521.56,1
2622,2023-05-24,South,56,Mid,32,4,2120.48,0
2623,2023-02-07,South,36,Mid,135,6,3328.52,1
2624,2023-12-04,East,64,Mid,322,5,3301.93,1
2625,2023-12-03,East,34,High,21,10,8481.60,0
2626,2023-07-31,North,45,Mid,19,7,3730.75,0
2627,2023-12-24,South,18,Mid,136,4,2528.04,1
2628,2023-01-02,North,63,Low,116,3,1216.32,1
2629,2023-08-14,West,45,Low,183,2,1699.77,1
2630,2023-01-15,West,62,Mid,44,3,1363.35,0
2631,2023-12-08,South,34,Low,142,2,1051.71,1
2632,2023-09-06,North,32,Mid,8,4,2845.34,0
2633,2023-11-30,North,42,High,49,8,4100.73,0
2634,2023-07-25,South,58,Mid,75,6,2864.13,1
2635,2023-01-31,West,43,Low,13,2,2392.65,0
2636,2023-01-10,East,55,Mid,74,6,4983.98,1
2637,2023-05-03,North,28,Low,217,4,3306.17,1
2638,2023-09-29,North,54,Mid,115,6,3796.36,1
2639,2023-02-25,North,52,Mid,2,9,5937.67,0
2640,2023-11-08,West,60,Mid,357,3,2090.26,1
2641,2023-03-29,East,20,Mid,75,6,4490.85,1
2642,2023-07-01,East,36,Mid,14,5,3917.98,0
2643,2023-03-16,South,22,Low,242,5,3399.71,1
2644,2023-06-20,West,36,Low,60,2,1195.68,0
2645,2023-06-15,South,53,Mid,69,8,3867.34,1
2646,2023-01-02,West,48,High,151,6,1590.21,1
2647,2023-07-27,West,53,Low,99,2,1067.31,1
2648,2023-10-15,South,52,Low,219,1,485.01,1
2649,2023-12-08,West,64,Low,62,2,1546.76,1
2650,2023-05-01,South,59,Mid,60,5,3286.43,0
2651,2023-11-18,East,45,Low,355,4,2396.76,1
2652,2023-11-17,North,59,Mid,194,1,1038.55,1
2653,2023-12-27,South,20,Low,178,2,859.27,1
2654,2023-05-17,North,51,Mid,193,5,5097.53,1
2655,2023-11-07,North,42,Low,604,1,549.26,1
2656,2023-07-26,North,62,Mid,218,6,4040.27,1
2657,2023-01-22,South,41,Low,0,0,0,0
2658,2023-04-09,East,26,Mid,0,7,4057.60,0
2659,2023-09-03,South,52,High,196,6,3191.89,1
2660,2023-02-28,South,62,Low,216,2,317.11,1
2661,2023-06-08,West,18,High,47,4,3792.22,0
2662,2023-10-10,West,21,Low,39,2,1603.96,0
2663,2023-02-24,North,49,Mid,180,5,2275.14,1
2664,2023-07-01,South,44,Mid,40,8,5056.67,0
2665,2023-03-20,East,43,Low,378,2,1344.64,1
2666,2023-07-15,East,22,Mid,364,4,3167.22,1
2667,2023-03-29,South,44,Low,445,4,2441.30,1
2668,2023-12-19,East,44,Mid,94,3,1938.59,1
2669,2023-01-28,North,57,Mid,0,0,0,0
2670,2023-12-18,South,36,High,177,6,1910.05,1
2671,2023-10-17,East,34,Low,0,0,0,0
2672,2023-11-09,East,21,High,32,7,3538.33,0
2673,2023-11-07,West,44,Low,79,2,1231.31,1
2674,2023-03-10,North,48,Mid,0,0,0,0
2675,2023-12-06,North,31,Low,66,1,391.18,1
2676,2023-08-05,North,52,Low,108,3,439.75,1
2677,2023-12-18,North,62,Low,451,5,1944.51,1
2678,2023-11-17,North,26,Mid,135,4,1915.84,1
2679,2023-07-31,East,44,Low,678,3,1520.87,1
2680,2023-05-17,East,50,Mid,229,7,3623.97,1
2681,2023-02-12,East,18,High,15,10,6079.57,0
2682,2023-02-06,South,26,Low,245,2,993.16,1
2683,2023-05-23,North,36,Low,595,2,530.37,1
2684,2023-10-24,East,24,Low,0,0,0,0
2685,2023-07-04,North,34,Low,84,1,1191.41,1
2686,2023-06-25,West,24,Mid,13,3,1327.54,0
2687,2023-03-31,North,60,Mid,273,5,2667.03,1
2688,2023-07-26,East,46,Low,0,0,0,0
2689,2023-08-21,West,33,Low,120,1,161.22,1
2690,2023-12-25,East,54,Mid,337,2,1465.03,1
2691,2023-09-24,East,18,Low,22,2,1203.82,0
2692,2023-08-10,East,46,Mid,447,2,474.96,1
2693,2023-11-29,North,50,High,3,12,6873.41,0
2694,2023-06-05,East,56,Low,219,2,1959.68,1
2695,2023-12-08,West,28,Mid,81,8,2916.59,1
2696,2023-05-16,West,45,Mid,52,6,3228.41,0
2697,2023-02-16,South,54,Mid,32,9,4681.85,0
2698,2023-06-02,South,55,Mid,169,9,6459.91,1
2699,2023-02-16,West,26,Mid,4,8,2745.92,0
2700,2023-02-13,East,63,Mid,173,5,2905.92,1
2701,2023-11-18,South,30,Mid,22,5,3406.70,0
2702,2023-10-18,North,36,Mid,495,3,2230.42,1
2703,2023-03-22,North,27,Mid,161,4,1332.50,1
2704,2023-11-02,South,25,Mid,27,4,1698.40,0
2705,2023-01-26,North,30,Low,322,2,945.88,1
2706,2023-04-14,North,24,Mid,132,5,3148.06,1
2707,2023-09-15,North,52,Low,220,4,2945.27,1
2708,2023-04-21,West,46,Low,393,1,190.92,1
2709,2023-09-24,North,36,Low,32,3,2190.68,0
2710,2023-11-16,North,43,Low,119,3,1836.77,1
2711,2023-01-25,South,46,Mid,89,2,1340.20,1
2712,2023-01-09,North,26,Low,728,1,539.40,1
2713,2023-12-10,West,31,Mid,65,4,2844.78,1
2714,2023-07-09,West,59,Mid,325,3,836.28,1
2715,2023-07-04,South,18,Low,205,2,2138.41,1
2716,2023-06-19,South,62,Low,5,4,2051.44,0
2717,2023-06-08,South,63,Mid,170,8,3649.18,1
2718,2023-09-09,North,29,Mid,15,5,3084.61,0
2719,2023-07-31,South,33,Low,0,0,0,0
2720,2023-03-01,North,27,Low,78,3,1198.40,1
2721,2023-08-17,North,44,Low,343,1,413.50,1
2722,2023-09-01,East,28,Low,419,4,2388.37,1
2723,2023-02-11,North,55,Low,230,3,1944.48,1
2724,2023-05-18,North,36,High,12,10,5425.01,0
2725,2023-10-16,South,63,Low,4,3,2459.91,0
2726,2023-08-14,South,58,Low,36,4,2879.25,0
2727,2023-02-19,North,36,High,61,13,7845.41,1
2728,2023-01-15,North,46,Mid,69,3,1753.72,1
2729,2023-08-01,North,19,Mid,98,4,3557.22,1
2730,2023-06-18,North,21,Mid,29,3,1220.61,0
2731,2023-12-17,West,41,High,49,11,6977.18,0
2732,2023-07-10,West,40,Low,0,0,0,0
2733,2023-12-06,South,36,Low,158,4,2456.88,1
2734,2023-03-20,South,22,High,239,11,6465.87,1
2735,2023-06-13,East,57,Mid,14,8,4865.24,0
2736,2023-02-20,East,37,High,112,8,4045.87,1
2737,2023-07-29,North,40,Low,241,2,1448.39,1
2738,2023-03-10,North,36,High,67,4,3062.47,1
2739,2023-06-29,South,41,Low,224,3,1123.64,1
2740,2023-05-06,East,48,Mid,511,2,315.02,1
2741,2023-03-09,North,53,High,77,9,5917.72,1
2742,2023-02-05,South,43,Low,401,1,1261.67,1
2743,2023-07-06,South,25,Low,263,3,1645.97,1
2744,2023-12-12,South,59,Mid,102,8,3001.97,1
2745,2023-03-14,South,31,Mid,99,3,1388.11,1
2746,2023-05-28,East,18,Low,89,1,804.38,1
2747,2023-03-23,East,19,High,50,6,4057.22,0
2748,2023-10-23,North,54,Low,130,3,2682.83,1
2749,2023-06-01,North,36,Mid,62,6,2835.96,1
2750,2023-12-22,West,19,Low,455,2,1483.02,1
2751,2023-03-31,South,56,High,46,4,3488.13,0
2752,2023-01-30,North,32,Low,26,2,1942.01,0
2753,2023-08-01,South,63,Mid,334,6,1946.01,1
2754,2023-08-26,West,59,Low,259,3,2424.12,1
2755,2023-12-28,West,20,High,62,7,3982.88,1
2756,2023-11-15,West,50,Mid,102,8,4683.25,1
2757,2023-11-19,East,46,Low,122,1,880.64,1
2758,2023-08-20,South,26,Low,57,2,950.62,0
2759,2023-05-12,South,34,Low,200,4,2683.68,1
2760,2023-06-06,North,41,Mid,35,5,2346.40,0
2761,2023-02-18,East,24,Mid,235,7,3114.20,1
2762,2023-06-07,East,51,Mid,229,1,643.28,1
2763,2023-05-14,North,31,Mid,283,4,2822.96,1
2764,2023-01-14,West,62,Mid,129,7,4818.79,1
2765,2023-03-16,South,55,Mid,216,5,2068.19,1
2766,2023-07-15,North,47,Low,172,3,1475.93,1
2767,2023-05-15,South,23,Low,72,1,215.66,1
2768,2023-12-29,West,19,Low,0,0,0,0
2769,2023-06-24,West,24,Mid,105,5,3803.34,1
2770,2023-12-16,South,41,Low,98,3,1168.56,1
2771,2023-08-30,West,54,Mid,69,5,2865.86,1
2772,2023-01-15,West,25,Low,224,5,2586.68,1
2773,2023-03-16,West,51,Mid,39,4,3191.83,0
2774,2023-09-15,West,20,Low,226,1,216.75,1
2775,2023-07-18,South,30,Mid,140,5,2402.64,1
2776,2023-04-21,West,46,Low,541,1,411.08,1
2777,2023-07-10,East,56,Low,398,1,430.71,1
2778,2023-11-26,East,54,Low,44,4,1788.19,0
2779,2023-05-22,North,43,Mid,86,3,1265.73,1
2780,2023-01-17,East,19,Mid,112,4,1306.61,1
2781,2023-04-24,West,31,Low,217,1,584.81,1
2782,2023-12-08,South,54,Mid,109,4,1739.84,1
2783,2023-10-06,West,21,Mid,391,3,1272.48,1
2784,2023-11-02,South,51,Mid,57,8,6194.80,0
2785,2023-11-29,North,51,Mid,192,5,3269.04,1
2786,2023-02-12,North,53,Low,83,1,612.74,1
2787,2023-04-14,West,28,Mid,240,7,3062.23,1
2788,2023-01-22,East,29,Mid,133,4,2090.97,1
2789,2023-01-02,South,27,Mid,183,8,2784.48,1
2790,2023-11-01,East,36,Low,211,1,1264.87,1
2791,2023-12-08,South,42,Mid,194,4,1515.61,1
2792,2023-02-26,South,23,Low,358,1,590.89,1
2793,2023-09-21,West,44,Mid,76,1,445.84,1
2794,2023-07-15,East,29,Low,254,4,1807.47,1
2795,2023-01-26,West,44,Low,101,5,3882.73,1
2796,2023-12-01,East,32,Mid,118,7,3225.00,1
2797,2023-11-15,West,62,High,84,9,5050.31,1
2798,2023-07-27,North,33,Low,288,2,806.76,1
2799,2023-09-16,South,58,Mid,203,7,5191.17,1
2800,2023-05-25,North,26,Mid,40,8,4278.74,0
2801,2023-10-17,East,21,High,165,4,2143.57,1
2802,2023-06-12,East,26,Mid,41,7,3184.16,0
2803,2023-12-28,East,37,Low,69,6,3753.88,1
2804,2023-01-24,South,60,Low,12,4,1349.33,0
2805,2023-03-04,North,26,Mid,352,2,1013.58,1
2806,2023-12-20,East,54,Low,236,3,2258.39,1
2807,2023-04-16,West,50,High,96,13,6495.42,1
2808,2023-04-24,South,34,High,80,15,7256.18,1
2809,2023-10-16,North,33,High,56,8,5086.56,0
2810,2023-03-11,South,62,Low,644,1,625.69,1
2811,2023-07-07,South,51,Mid,30,5,4002.61,0
2812,2023-04-15,South,29,Mid,6,6,3435.24,0
2813,2023-03-14,South,60,Low,151,3,1709.58,1
2814,2023-12-18,East,37,Low,0,0,0,0
2815,2023-03-14,South,21,Low,559,1,501.27,1
2816,2023-02-04,South,56,Low,0,0,0,0
2817,2023-09-03,North,58,High,92,12,7791.65,1
2818,2023-11-13,West,38,Mid,21,9,6539.11,0
2819,2023-02-16,South,51,Low,5,4,2585.19,0
2820,2023-09-16,South,29,Mid,8,4,2437.70,0
2821,2023-07-17,North,57,Low,0,0,0,0
2822,2023-10-30,East,35,Low,66,4,2146.21,1
2823,2023-02-16,West,30,Low,160,2,1413.14,1
2824,2023-12-23,North,41,Mid,11,12,6045.28,0
2825,2023-08-14,North,30,Mid,11,4,2410.67,0
2826,2023-11-04,North,47,Mid,49,7,3370.83,0
2827,2023-05-13,East,53,High,14,9,5442.33,0
2828,2023-12-11,West,37,Low,0,0,0,0
2829,2023-08-17,South,54,Mid,157,6,1059.07,1
2830,2023-02-16,South,38,Low,322,3,1177.99,1
2831,2023-12-03,West,63,Low,85,2,1596.97,1
2832,2023-10-18,East,30,Mid,0,10,8130.86,0
2833,2023-04-20,North,51,Low,46,4,3313.13,0
2834,2023-07-19,North,43,Low,400,1,178.15,1
2835,2023-05-22,South,62,Low,90,1,506.25,1
2836,2023-07-18,West,28,Low,44,6,3449.88,0
2837,2023-12-19,East,27,High,155,7,3822.31,1
2838,2023-11-25,East,58,Low,75,1,1027.09,1
2839,2023-03-20,West,60,Mid,129,5,3263.75,1
2840,2023-12-21,South,53,High,125,7,4032.89,1
2841,2023-06-09,South,40,Mid,144,5,2780.80,1
2842,2023-09-15,North,37,Mid,86,9,4727.60,1
2843,2023-10-06,West,49,High,28,8,6534.15,0
2844,2023-06-26,East,53,Low,365,2,1775.92,1
2845,2023-06-16,South,30,Low,41,2,1438.62,0
2846,2023-06-16,North,18,Mid,28,11,6848.60,0
2847,2023-11-11,East,21,Mid,16,7,4473.17,0
2848,2023-05-22,East,34,Mid,19,3,1708.74,0
2849,2023-04-13,East,50,Low,504,3,1773.30,1
2850,2023-05-12,North,38,Mid,253,3,1855.52,1
2851,2023-03-13,West,47,Mid,78,5,2663.95,1
2852,2023-05-23,West,40,High,92,5,1273.78,1
2853,2023-02-11,East,29,Low,219,2,1795.68,1
2854,2023-02-02,East,53,Low,319,9,5261.29,1
2855,2023-09-22,West,52,High,61,8,3984.96,1
2856,2023-01-29,West,63,Mid,160,8,4492.83,1
2857,2023-07-27,East,56,Low,0,0,0,0
2858,2023-10-12,South,35,Low,194,3,1819.36,1
2859,2023-09-22,South,51,Mid,183,6,3472.02,1
2860,2023-06-12,West,34,Mid,30,9,6978.16,0
2861,2023-03-12,East,59,Mid,350,6,4689.90,1
2862,2023-12-06,North,46,High,5,14,7682.20,0
2863,2023-11-01,North,57,Low,238,3,1588.38,1
2864,2023-08-12,West,31,Low,33,4,2285.15,0
2865,2023-02-01,West,18,Mid,197,5,3509.40,1
2866,2023-01-13,West,24,High,43,8,4708.22,0
2867,2023-04-26,South,42,Low,8,4,1936.83,0
2868,2023-02-27,West,63,Mid,214,6,3531.64,1
2869,2023-11-11,West,47,Low,325,1,131.70,1
2870,2023-03-17,South,56,Low,120,6,4086.21,1
2871,2023-04-14,North,40,High,40,8,5094.60,0
2872,2023-12-23,West,63,Low,565,1,400.54,1
2873,2023-10-26,North,62,Low,470,2,1133.49,1
2874,2023-03-21,East,28,Mid,127,7,3531.22,1
2875,2023-05-20,East,58,Low,71,5,3187.20,1
2876,2023-07-08,East,18,Low,9,4,2267.53,0
2877,2023-08-31,South,45,Mid,43,6,3261.07,0
2878,2023-12-08,East,38,Low,47,2,1811.87,0
2879,2023-11-14,North,32,Mid,63,4,2270.74,1
2880,2023-12-23,West,61,Low,315,1,473.00,1
2881,2023-01-15,North,49,Low,0,0,0,0
2882,2023-03-28,East,24,Mid,49,8,4415.35,0
2883,2023-07-25,West,24,Low,368,3,2161.37,1
2884,2023-01-18,North,23,High,289,3,1649.74,1
2885,2023-05-10,North,32,High,56,8,5248.27,0
2886,2023-02-26,West,21,Mid,91,7,2420.13,1
2887,2023-12-07,North,30,Low,35,5,3210.25,0
2888,2023-01-24,North,53,Low,131,3,1964.85,1
2889,2023-02-24,South,59,High,57,9,3648.28,0
2890,2023-03-13,West,54,Mid,156,5,3783.60,1
2891,2023-02-24,East,41,Mid,193,6,3157.89,1
2892,2023-07-27,South,50,Mid,211,5,2425.31,1
2893,2023-05-13,West,62,Low,227,2,1443.16,1
2894,2023-11-30,South,20,Low,88,2,691.16,1
2895,2023-04-06,South,60,Mid,181,6,3908.76,1
2896,2023-07-16,South,51,Mid,60,10,5961.59,0
2897,2023-08-29,South,36,Low,48,2,1137.98,0
2898,2023-08-17,South,39,Mid,97,9,5633.42,1
2899,2023-10-18,East,38,Mid,5,11,5392.98,0
2900,2023-03-15,North,25,Low,56,3,2351.03,0
2901,2023-07-05,East,28,Low,103,4,1754.87,1
2902,2023-10-20,North,31,Mid,72,4,3176.65,1
2903,2023-11-12,South,18,Mid,18,4,2289.98,0
2904,2023-08-14,North,41,High,111,9,4479.34,1
2905,2023-08-26,East,40,Low,281,2,283.42,1
2906,2023-11-12,East,33,High,114,4,2293.61,1
2907,2023-08-17,South,26,Mid,177,3,2174.28,1
2908,2023-12-13,North,63,Mid,69,3,1737.90,1
2909,2023-02-16,North,49,Low,156,3,2490.63,1
2910,2023-05-07,West,40,Low,22,3,847.69,0
2911,2023-02-10,South,51,Mid,189,1,441.39,1
2912,2023-02-03,West,35,Low,327,1,1431.43,1
2913,2023-06-22,South,28,Low,325,1,471.57,1
2914,2023-03-24,North,49,High,12,10,6132.75,0
2915,2023-05-29,East,54,Low,451,2,451.29,1
2916,2023-06-09,South,48,High,6,10,6662.47,0
2917,2023-08-15,North,44,Mid,94,3,1356.72,1
2918,2023-12-12,West,18,Mid,51,4,2878.69,0
2919,2023-11-07,North,47,Low,17,5,1134.14,0
2920,2023-05-19,South,47,Mid,29,7,4388.26,0
2921,2023-04-29,South,37,Mid,63,3,2274.52,1
2922,2023-10-09,South,29,High,18,8,6271.54,0
2923,2023-02-15,West,64,Low,13,1,1282.44,0
2924,2023-07-17,North,35,Low,255,3,1886.51,1
2925,2023-06-04,West,30,High,53,11,5119.37,0
2926,2023-03-08,East,51,Low,0,0,0,0
2927,2023-08-14,West,40,Mid,85,7,4705.50,1
2928,2023-04-28,West,44,Low,477,1,363.34,1
2929,2023-03-09,West,48,Low,154,1,631.51,1
2930,2023-08-27,East,35,Mid,22,4,2134.14,0
2931,2023-03-05,South,25,Mid,4,2,727.23,0
2932,2023-09-03,South,25,Mid,530,2,883.43,1
2933,2023-03-01,East,62,Mid,10,3,1542.68,0
2934,2023-06-08,South,41,Mid,314,8,4626.36,1
2935,2023-10-22,East,37,High,27,4,2077.15,0
2936,2023-03-25,North,33,Low,116,1,668.74,1
2937,2023-10-08,West,51,Low,210,2,2059.82,1
2938,2023-09-21,North,60,Low,8,4,3648.22,0
2939,2023-11-26,West,54,Mid,132,7,2637.76,1
2940,2023-03-03,North,43,Low,139,2,726.48,1
2941,2023-09-19,North,40,Mid,96,5,2746.80,1
2942,2023-12-08,West,58,Mid,262,2,624.74,1
2943,2023-10-06,West,58,Mid,37,2,1072.33,0
2944,2023-03-10,East,36,Mid,196,3,2573.88,1
2945,2023-10-28,West,63,Mid,13,6,3325.54,0
2946,2023-02-09,South,56,Mid,112,6,3613.94,1
2947,2023-08-03,West,57,Low,4,4,2220.05,0
2948,2023-07-01,South,20,Mid,12,6,3456.34,0
2949,2023-07-13,East,24,Low,157,4,2209.04,1
2950,2023-07-09,South,32,Mid,270,5,3517.88,1
2951,2023-01-12,North,53,Low,11,4,3023.98,0
2952,2023-07-05,East,21,Low,0,0,0,0
2953,2023-12-08,East,21,Low,313,4,2912.79,1
2954,2023-06-09,North,19,Mid,251,3,1643.70,1
2955,2023-04-12,West,27,High,20,12,7197.61,0
2956,2023-12-30,East,61,Low,622,1,552.45,1
2957,2023-02-06,North,51,Low,233,2,1664.35,1
2958,2023-06-27,East,51,Mid,125,6,3520.24,1
2959,2023-07-07,North,31,High,175,10,4027.22,1
2960,2023-06-24,North,47,Mid,4,5,3918.53,0
2961,2023-12-03,East,54,Low,30,2,2289.80,0
2962,2023-06-03,North,43,Mid,462,1,349.90,1
2963,2023-12-22,North,58,Mid,188,6,4119.76,1
2964,2023-01-25,East,44,Mid,173,2,1748.30,1
2965,2023-09-25,North,33,Mid,49,5,3358.17,0
2966,2023-08-05,West,48,Mid,62,6,3486.36,1
2967,2023-03-29,West,62,Mid,13,4,1835.12,0
2968,2023-03-25,North,56,Low,549,2,2226.50,1
2969,2023-09-20,East,41,Low,313,3,1341.64,1
2970,2023-08-21,North,46,Low,264,2,362.35,1
2971,2023-08-12,East,63,Low,132,1,54.44,1
2972,2023-01-19,North,53,Low,5,2,1003.00,0
2973,2023-08-07,West,41,Mid,77,7,3285.29,1
