order_item_id,order_id,product_id,quantity,unit_price
37822,12639,224,2,105.76
37823,12639,60,2,159.41
37824,12639,23,2,103.37
37825,12639,136,1,143.03
37826,12639,166,1,57.78
37827,12640,198,3,69.48
37828,12640,155,2,138.74
37829,12640,43,1,97.49
37830,12640,79,1,119.67
37831,12640,163,1,156.3
37832,12641,241,2,128.86
37833,12641,296,1,40.6
37834,12641,180,1,122.44
37835,12641,175,1,137.9
37836,12642,151,2,36.01
37837,12642,73,1,130.75
37838,12643,238,1,69.29
37839,12643,66,2,151.76
37840,12644,75,3,128.7
37841,12644,201,3,131.4
37842,12644,238,2,67.87
37843,12644,249,2,69.17
37844,12645,127,3,86.24
37845,12645,287,1,78.05
37846,12645,294,1,113.15
37847,12646,279,1,137.82
37848,12646,254,1,150.53
37849,12646,112,2,113.34
37850,12646,24,2,54.38
37851,12647,192,1,31.97
37852,12647,246,1,85.18
37853,12647,210,2,102.01
37854,12647,141,1,84.66
37855,12647,258,2,80.62
37856,12648,9,2,97.03
37857,12648,28,2,89.59
37858,12648,48,1,91.89
37859,12649,255,3,149.99
37860,12649,156,3,85.42
37861,12649,114,1,39.02
37862,12650,41,2,80.54
37863,12650,171,1,86.02
37864,12650,17,3,51.38
37865,12650,195,2,135.89
37866,12650,300,1,125.29
37867,12651,282,3,130.25
37868,12652,196,2,157.37
37869,12652,229,1,85.8
37870,12653,255,3,116.4
37871,12653,59,2,155.5
37872,12654,62,2,92.9
37873,12654,69,3,95.83
37874,12655,54,2,135.63
37875,12655,29,2,137.95
37876,12655,41,1,79.82
37877,12656,72,1,76.47
37878,12656,114,1,48.93
37879,12656,18,2,48.1
37880,12657,269,3,86.45
37881,12657,211,2,58.94
37882,12657,238,2,80.2
37883,12657,278,2,73.09
37884,12658,17,3,49.74
37885,12658,6,3,104.5
37886,12658,153,1,58.07
37887,12659,54,1,108.33
37888,12660,132,1,104.62
37889,12660,268,2,89.42
37890,12660,78,1,114.14
37891,12660,174,3,170.39
37892,12661,55,1,111.8
37893,12661,168,2,84.42
37894,12661,9,2,90.15
37895,12662,43,3,86.77
37896,12662,121,3,106.65
37897,12662,228,1,146.18
37898,12663,228,1,163.89
37899,12663,219,3,108.99
37900,12663,132,2,97.11
37901,12663,106,2,77.76
37902,12664,282,2,112.41
37903,12665,252,1,59.26
37904,12665,86,2,13.22
37905,12665,205,2,148.0
37906,12665,30,3,52.1
37907,12665,104,2,62.96
37908,12666,133,2,62.41
37909,12666,88,2,114.87
37910,12666,22,1,87.92
37911,12666,32,3,70.41
37912,12666,171,1,77.71
37913,12667,264,1,95.24
37914,12667,105,1,19.64
37915,12668,129,1,146.14
37916,12668,7,1,84.04
37917,12668,80,3,118.7
37918,12668,15,3,75.86
37919,12669,203,1,145.93
37920,12669,229,1,114.92
37921,12669,175,3,119.14
37922,12669,16,2,102.69
37923,12670,135,2,75.08
37924,12670,56,3,121.66
37925,12671,261,3,183.37
37926,12671,236,2,94.25
37927,12671,266,3,161.61
37928,12672,292,1,182.79
37929,12672,280,1,90.65
37930,12673,252,3,48.33
37931,12673,10,2,151.57
37932,12673,246,3,101.62
37933,12673,167,3,101.14
37934,12674,51,1,121.51
37935,12675,257,2,10.55
37936,12676,101,1,78.73
37937,12676,121,3,99.64
37938,12676,1,1,121.68
37939,12676,287,1,65.84
37940,12677,35,3,192.37
37941,12677,46,3,114.12
37942,12677,19,1,61.58
37943,12677,54,2,89.91
37944,12678,86,3,13.53
37945,12678,234,2,55.58
37946,12678,143,3,80.16
37947,12678,64,2,85.91
37948,12678,41,1,86.95
37949,12679,228,1,108.27
37950,12680,110,1,237.54
37951,12681,243,3,35.63
37952,12681,212,3,66.23
37953,12681,289,2,78.12
37954,12681,143,2,100.77
37955,12682,265,1,97.98
37956,12682,74,1,160.06
37957,12682,136,3,147.68
37958,12682,51,2,111.57
37959,12682,149,3,112.45
37960,12683,128,2,107.63
37961,12683,70,1,60.05
37962,12683,281,1,57.08
37963,12683,157,1,140.61
37964,12684,145,1,143.8
37965,12684,264,2,91.53
37966,12684,101,2,68.01
37967,12684,171,2,87.39
37968,12685,107,3,155.23
37969,12685,70,1,52.67
37970,12686,78,3,112.74
37971,12686,215,1,146.69
37972,12686,233,2,164.58
37973,12687,234,2,56.18
37974,12687,96,3,89.23
37975,12687,16,3,102.88
37976,12688,221,1,116.71
37977,12688,217,3,72.64
37978,12689,279,1,121.92
37979,12689,194,3,35.74
37980,12689,79,1,111.44
37981,12689,248,1,96.1
37982,12690,166,3,42.24
37983,12690,71,1,51.32
37984,12690,83,1,51.1
37985,12690,122,3,80.98
37986,12690,232,2,113.31
37987,12691,89,2,143.28
37988,12692,267,2,74.04
37989,12692,227,3,68.56
37990,12692,207,2,140.39
37991,12692,200,1,91.2
37992,12693,239,3,69.65
37993,12693,281,3,43.54
37994,12693,162,3,118.21
37995,12694,188,3,107.6
37996,12694,191,1,99.88
37997,12694,251,1,5.83
37998,12694,276,2,156.46
37999,12695,98,1,121.83
38000,12695,58,1,90.24
38001,12695,172,1,122.16
38002,12695,63,2,152.17
38003,12695,104,3,72.4
38004,12696,16,3,98.64
38005,12697,32,1,73.1
38006,12697,287,3,87.02
38007,12697,244,3,54.63
38008,12698,96,1,89.62
38009,12699,42,1,77.85
38010,12699,51,2,97.22
38011,12700,223,2,95.76
38012,12701,89,3,159.09
38013,12701,275,3,31.2
38014,12701,45,3,63.01
38015,12701,256,3,134.63
38016,12701,150,3,171.73
38017,12702,131,2,58.2
38018,12702,103,3,21.57
38019,12703,67,3,78.15
38020,12703,128,3,114.83
38021,12703,14,1,61.47
38022,12703,116,1,99.03
38023,12703,247,3,142.61
38024,12704,217,3,76.88
38025,12704,150,2,165.97
38026,12704,195,3,137.6
38027,12704,82,3,69.01
38028,12705,118,3,161.69
38029,12706,215,1,143.25
38030,12706,190,1,148.71
38031,12707,262,1,82.53
38032,12708,286,1,97.73
38033,12708,282,1,131.67
38034,12708,250,2,95.62
38035,12709,111,1,138.93
38036,12710,106,2,63.16
38037,12710,291,3,79.77
38038,12711,180,2,142.94
38039,12711,249,1,82.64
38040,12711,99,1,71.6
38041,12711,116,2,93.43
38042,12712,146,2,101.63
38043,12712,95,1,119.22
38044,12712,214,2,85.49
38045,12713,23,2,147.7
38046,12713,118,1,177.86
38047,12714,53,3,151.96
38048,12714,244,3,62.64
38049,12714,49,3,76.54
38050,12714,78,3,106.98
38051,12714,155,3,107.98
38052,12715,18,2,51.78
38053,12715,243,2,34.08
38054,12715,59,3,145.72
38055,12716,16,2,128.43
38056,12717,29,1,144.33
38057,12717,117,2,104.31
38058,12718,295,3,95.76
38059,12718,83,1,62.34
38060,12718,144,3,47.5
38061,12718,227,3,72.89
38062,12718,274,2,181.48
38063,12719,261,2,158.75
38064,12719,48,3,80.41
38065,12719,125,1,90.35
38066,12720,139,2,121.01
38067,12721,198,1,83.06
38068,12722,34,1,96.24
38069,12722,83,3,56.77
38070,12723,297,1,64.85
38071,12723,21,1,72.54
38072,12724,131,1,50.98
38073,12724,107,2,152.15
38074,12724,124,3,57.93
38075,12724,227,2,64.67
38076,12725,283,2,96.49
38077,12725,201,2,120.16
38078,12726,146,2,126.99
38079,12727,153,2,66.19
38080,12728,86,1,14.05
38081,12728,84,1,147.36
38082,12728,184,3,159.92
38083,12728,87,3,162.95
38084,12729,18,3,55.61
38085,12729,300,1,120.71
38086,12729,28,3,88.55
38087,12730,141,3,92.82
38088,12730,12,2,4.5
38089,12730,38,2,48.33
38090,12730,34,3,80.69
38091,12730,185,3,103.68
38092,12731,99,2,84.76
38093,12731,12,2,5.19
38094,12732,225,1,142.64
38095,12732,245,1,118.17
38096,12733,171,3,82.3
38097,12733,41,3,75.0
38098,12733,278,1,73.85
38099,12733,180,3,123.18
38100,12734,82,2,71.1
38101,12734,36,3,70.92
38102,12734,188,3,99.73
38103,12734,242,3,138.94
38104,12734,253,3,139.8
38105,12735,275,3,35.44
38106,12736,65,3,117.55
38107,12737,32,2,76.32
38108,12737,9,2,104.93
38109,12737,272,3,66.27
38110,12738,7,1,81.34
38111,12738,69,2,113.73
38112,12738,49,3,110.45
38113,12738,291,2,69.46
38114,12738,272,1,69.32
38115,12739,165,1,66.75
38116,12739,230,2,82.33
38117,12739,216,1,175.5
38118,12739,207,1,174.21
38119,12739,289,2,88.8
38120,12740,229,1,92.83
38121,12740,166,2,60.33
38122,12740,264,3,105.67
38123,12741,127,3,70.65
38124,12741,159,2,118.73
38125,12742,65,2,101.21
38126,12742,40,3,77.3
38127,12742,184,3,146.3
38128,12743,59,2,163.4
38129,12744,240,1,27.04
38130,12745,5,3,67.22
38131,12745,208,2,165.12
38132,12745,151,2,39.68
38133,12745,295,2,68.79
38134,12746,161,1,63.66
38135,12746,273,2,50.2
38136,12747,291,2,83.18
38137,12747,118,1,140.15
38138,12747,95,1,114.02
38139,12747,102,3,105.83
38140,12747,288,3,180.36
38141,12748,261,1,122.52
38142,12749,208,2,160.72
38143,12749,41,3,82.4
38144,12750,49,1,104.43
38145,12750,222,1,129.5
38146,12750,64,2,83.38
38147,12750,18,2,48.04
38148,12750,91,3,133.72
38149,12751,203,2,144.43
38150,12751,238,2,71.89
38151,12751,95,1,132.03
38152,12752,226,3,118.98
38153,12752,212,1,58.95
38154,12752,95,3,138.2
38155,12752,238,1,76.42
38156,12752,244,1,50.95
38157,12753,20,3,53.71
38158,12753,208,1,177.36
38159,12753,178,2,35.24
38160,12753,203,2,144.52
38161,12753,296,2,37.63
38162,12754,53,2,134.46
38163,12754,255,2,175.21
38164,12755,6,1,95.69
38165,12756,186,2,35.6
38166,12756,246,2,107.16
38167,12757,31,1,87.74
38168,12757,140,1,88.89
38169,12757,297,1,67.15
38170,12757,186,1,39.86
38171,12757,21,1,80.77
38172,12758,60,1,141.33
38173,12758,141,3,82.99
38174,12758,216,3,140.01
38175,12759,95,2,126.5
38176,12759,229,2,89.56
38177,12759,286,2,96.83
38178,12760,246,2,98.29
38179,12760,218,3,102.97
38180,12760,78,1,129.14
38181,12761,195,1,154.25
38182,12761,203,1,118.03
38183,12761,298,3,128.95
38184,12761,98,3,94.77
38185,12761,32,3,66.01
38186,12762,221,3,125.78
38187,12762,196,2,177.07
38188,12762,164,3,83.71
38189,12762,181,1,119.25
38190,12763,152,1,77.16
38191,12764,180,1,127.69
38192,12765,77,3,106.91
38193,12765,214,2,89.23
38194,12765,250,3,97.85
38195,12766,130,1,136.81
38196,12766,249,1,81.78
38197,12767,7,3,73.1
38198,12767,125,2,117.79
38199,12767,173,3,101.12
38200,12767,274,1,161.15
38201,12768,261,2,179.32
38202,12768,215,3,156.33
38203,12769,249,2,91.45
38204,12769,182,2,155.31
38205,12770,188,2,115.51
38206,12770,66,2,139.35
38207,12770,3,3,152.53
38208,12771,58,2,81.05
38209,12771,119,1,76.15
38210,12771,192,3,40.9
38211,12772,35,1,160.33
38212,12772,96,2,74.94
38213,12772,130,2,137.33
38214,12773,239,2,62.44
38215,12773,37,2,96.56
38216,12773,6,3,99.22
38217,12773,204,2,151.65
38218,12774,92,2,90.98
38219,12774,280,1,97.82
38220,12775,132,1,83.88
38221,12775,174,3,150.28
38222,12775,14,1,53.98
38223,12775,51,2,124.98
38224,12776,13,3,41.2
38225,12776,172,2,119.07
38226,12777,213,2,56.51
38227,12777,159,2,103.48
38228,12777,250,1,98.03
38229,12777,49,2,119.78
38230,12777,274,3,139.45
38231,12778,67,2,64.87
38232,12778,277,1,20.44
38233,12778,217,1,90.67
38234,12778,95,3,124.28
38235,12778,72,1,72.0
38236,12779,111,2,164.57
38237,12779,86,1,11.1
38238,12780,263,2,53.06
38239,12780,286,1,98.78
38240,12780,204,1,182.06
38241,12781,253,2,126.2
38242,12781,8,1,111.99
38243,12781,160,3,74.16
38244,12781,117,2,127.78
38245,12781,192,2,44.09
38246,12782,269,1,124.23
38247,12783,287,1,73.21
38248,12783,291,2,72.56
38249,12783,65,1,109.96
38250,12784,123,1,79.84
38251,12784,212,3,61.61
38252,12785,246,2,100.69
38253,12786,184,2,159.62
38254,12786,234,1,63.66
38255,12787,285,3,71.53
38256,12787,17,1,59.78
38257,12787,6,3,80.62
38258,12787,287,2,77.93
38259,12788,201,3,103.69
38260,12788,97,2,121.19
38261,12788,35,2,179.36
38262,12788,62,2,91.63
38263,12789,292,3,160.62
38264,12789,102,2,91.66
38265,12789,294,3,114.56
38266,12790,270,2,123.37
38267,12791,58,1,74.23
38268,12791,116,3,101.92
38269,12791,149,2,106.94
38270,12792,250,2,92.98
38271,12792,112,1,122.53
38272,12792,248,3,85.65
38273,12793,265,2,92.0
38274,12793,296,1,49.69
38275,12793,72,1,84.47
38276,12794,162,2,138.7
38277,12795,132,1,90.98
38278,12795,91,3,160.14
38279,12795,27,3,131.26
38280,12795,248,1,97.45
38281,12796,109,2,114.56
38282,12796,258,3,68.69
38283,12797,25,1,86.51
38284,12797,191,2,128.95
38285,12797,261,3,210.42
38286,12798,244,3,58.18
38287,12798,248,3,114.66
38288,12798,151,3,37.59
38289,12798,45,1,71.87
38290,12799,27,2,123.42
38291,12799,268,2,83.92
38292,12799,96,1,81.97
38293,12799,45,2,69.39
38294,12799,47,1,54.34
38295,12800,199,2,53.83
38296,12800,208,3,138.99
38297,12800,255,2,190.4
38298,12801,114,3,45.83
38299,12801,122,1,94.15
38300,12801,271,2,109.45
38301,12802,214,1,91.0
38302,12802,165,2,76.62
38303,12803,204,2,143.31
38304,12803,85,1,174.47
38305,12803,113,2,159.69
38306,12803,172,3,112.62
38307,12803,121,2,109.01
38308,12804,154,3,12.71
38309,12805,213,3,56.43
38310,12805,32,3,68.64
38311,12805,234,2,62.97
38312,12805,153,3,71.02
38313,12805,229,1,95.7
38314,12806,224,3,107.0
38315,12806,94,2,86.63
38316,12807,81,3,30.86
38317,12807,144,2,45.77
38318,12807,64,2,91.16
38319,12807,7,2,59.16
38320,12808,2,3,84.67
38321,12808,94,2,79.47
38322,12809,147,2,141.97
38323,12809,278,1,83.4
38324,12810,48,3,89.4
38325,12811,159,2,133.72
38326,12812,124,1,52.83
38327,12813,267,1,108.97
38328,12813,27,1,121.62
38329,12814,239,1,64.77
38330,12814,172,2,113.39
38331,12814,275,1,36.06
38332,12815,228,2,134.81
38333,12816,105,3,20.62
38334,12816,66,3,126.82
38335,12816,300,2,102.68
38336,12816,11,3,67.5
38337,12816,6,1,97.26
38338,12817,252,3,56.15
38339,12817,217,3,95.15
38340,12817,251,2,5.41
38341,12817,273,2,53.54
38342,12817,242,1,177.14
38343,12818,224,3,94.47
38344,12818,211,2,83.17
38345,12818,266,1,178.16
38346,12819,35,2,188.6
38347,12819,278,3,82.56
38348,12819,259,1,147.97
38349,12819,194,2,40.07
38350,12819,182,3,121.57
38351,12820,298,1,119.24
38352,12820,165,3,69.81
38353,12821,129,2,128.18
38354,12822,3,2,175.81
38355,12822,263,2,45.8
38356,12822,300,2,119.96
38357,12822,27,3,145.3
38358,12822,269,2,85.87
38359,12823,246,2,95.38
38360,12824,58,3,83.23
38361,12824,26,1,71.71
38362,12824,85,3,177.84
38363,12824,76,1,111.7
38364,12824,245,3,139.33
38365,12825,259,1,126.67
38366,12825,168,1,85.36
38367,12825,215,1,113.55
38368,12825,249,1,87.54
38369,12825,218,3,81.54
38370,12826,211,1,63.69
38371,12826,131,3,60.13
38372,12826,265,2,102.1
38373,12827,204,2,155.7
38374,12828,156,1,78.95
38375,12828,189,3,112.5
38376,12829,14,2,59.92
38377,12830,48,3,72.76
38378,12830,272,1,75.87
38379,12830,45,1,66.49
38380,12830,9,1,80.75
38381,12831,208,3,152.19
38382,12831,184,3,151.92
38383,12831,30,1,49.8
38384,12831,45,2,62.38
38385,12831,142,2,172.27
38386,12832,52,1,39.97
38387,12832,153,1,64.84
38388,12832,1,2,113.69
38389,12832,140,1,93.15
38390,12832,114,1,46.23
38391,12833,272,3,73.49
38392,12833,155,3,115.19
38393,12833,168,3,62.0
38394,12834,120,3,90.88
38395,12834,194,3,38.33
38396,12835,70,1,51.11
38397,12835,263,3,53.1
38398,12835,148,2,114.12
38399,12835,16,2,130.53
38400,12835,296,3,50.54
38401,12836,125,1,111.02
38402,12836,25,3,90.5
38403,12836,173,1,125.69
38404,12837,21,1,82.65
38405,12837,36,2,64.57
38406,12837,219,2,97.64
38407,12838,210,2,93.96
38408,12838,113,2,130.19
38409,12838,136,1,141.94
38410,12839,268,2,89.51
38411,12839,136,3,153.46
38412,12840,39,1,42.92
38413,12840,80,3,137.66
38414,12840,290,3,84.12
38415,12840,262,2,96.13
38416,12841,135,3,76.07
38417,12841,94,3,87.32
38418,12841,212,1,58.83
38419,12841,41,1,71.42
38420,12841,277,1,24.27
38421,12842,171,3,87.58
38422,12842,51,2,94.44
38423,12843,59,1,145.19
38424,12844,207,2,153.05
38425,12845,237,3,83.23
38426,12845,192,3,40.43
38427,12845,130,2,124.67
38428,12846,124,1,68.73
38429,12846,59,2,127.89
38430,12846,298,3,112.21
38431,12847,40,2,65.77
38432,12847,239,2,65.16
38433,12847,17,2,54.39
38434,12847,118,3,154.89
38435,12847,294,3,105.26
38436,12848,222,2,106.16
38437,12848,5,3,64.03
38438,12848,291,3,74.37
38439,12848,209,3,152.26
38440,12848,129,1,166.65
38441,12849,219,2,94.58
38442,12849,111,2,166.72
38443,12850,245,2,152.57
38444,12850,204,1,140.7
38445,12850,255,1,138.96
38446,12851,213,3,59.77
38447,12851,107,1,155.37
38448,12851,111,1,168.57
38449,12852,185,2,109.08
38450,12852,257,3,10.73
38451,12852,219,1,96.49
38452,12852,296,1,41.23
38453,12853,43,3,99.52
38454,12853,71,3,73.2
38455,12854,14,3,65.2
38456,12854,144,2,53.51
38457,12854,111,1,159.47
38458,12855,231,2,98.35
38459,12855,137,1,147.91
38460,12855,278,2,81.09
38461,12856,9,1,96.6
38462,12856,223,1,102.91
38463,12856,39,2,39.81
38464,12856,265,3,100.78
38465,12857,299,2,69.18
38466,12857,45,2,65.05
38467,12858,87,1,151.28
38468,12858,129,2,149.66
38469,12858,18,1,57.64
38470,12858,67,3,81.65
38471,12859,122,1,96.91
38472,12859,178,3,36.03
38473,12859,43,2,96.63
38474,12860,118,3,152.44
38475,12860,51,2,107.85
38476,12860,26,2,86.73
38477,12860,179,1,104.23
38478,12861,54,2,102.08
38479,12861,238,1,89.43
38480,12861,41,2,88.49
38481,12861,46,2,152.98
38482,12862,93,3,43.8
38483,12863,16,2,95.63
38484,12863,151,1,36.39
38485,12863,160,1,83.42
38486,12864,12,1,4.7
38487,12864,54,2,117.03
38488,12864,8,1,87.79
38489,12865,71,2,64.53
38490,12865,24,3,54.14
38491,12866,39,2,36.82
38492,12867,262,1,85.13
38493,12867,75,3,118.6
38494,12868,116,3,96.76
38495,12868,61,2,72.87
38496,12869,21,2,70.86
38497,12870,75,1,129.91
38498,12870,274,3,154.87
38499,12870,229,2,114.17
38500,12870,135,3,68.71
38501,12871,181,3,141.08
38502,12872,197,3,50.93
38503,12872,35,3,175.21
38504,12872,108,1,54.44
38505,12872,76,3,108.86
38506,12873,41,1,75.58
38507,12873,80,3,95.87
38508,12873,17,2,55.36
38509,12873,51,1,114.43
38510,12873,164,3,89.86
38511,12874,32,2,80.87
38512,12874,205,2,145.79
38513,12875,113,2,126.06
38514,12875,210,3,90.75
38515,12875,250,3,96.79
38516,12875,95,1,125.85
38517,12876,271,1,126.39
38518,12876,268,3,106.45
38519,12876,277,2,21.64
38520,12876,247,3,130.53
38521,12877,27,3,150.45
38522,12877,18,2,46.79
38523,12877,201,1,138.29
38524,12877,259,3,141.75
38525,12878,163,3,132.75
38526,12878,272,1,71.92
38527,12878,168,1,94.94
38528,12879,55,3,105.91
38529,12879,214,3,101.0
38530,12879,47,2,40.19
38531,12879,164,2,76.3
38532,12880,65,3,121.31
38533,12880,260,2,186.55
38534,12880,15,2,92.11
38535,12880,3,2,171.31
38536,12880,143,2,79.58
38537,12881,45,3,80.77
38538,12881,273,1,65.56
38539,12881,95,1,112.81
38540,12881,11,3,52.54
38541,12881,85,2,164.25
38542,12882,3,2,161.93
38543,12882,179,3,96.54
38544,12882,173,1,118.34
38545,12883,269,1,76.62
38546,12884,54,1,109.71
38547,12884,128,3,118.92
38548,12884,73,1,139.51
38549,12885,231,3,117.86
38550,12885,180,2,141.68
38551,12885,80,1,109.04
38552,12885,160,3,92.58
38553,12885,270,2,129.36
38554,12886,88,1,106.95
38555,12886,23,2,115.83
38556,12887,258,3,76.04
38557,12887,266,2,162.01
38558,12887,66,3,128.49
38559,12887,54,2,99.53
38560,12887,18,2,49.5
38561,12888,259,1,160.25
38562,12888,104,2,75.99
38563,12889,29,1,119.75
38564,12890,13,1,30.04
38565,12890,154,2,13.64
38566,12890,165,1,73.91
38567,12891,179,2,110.82
38568,12891,240,3,27.03
38569,12892,255,2,161.11
38570,12892,107,1,120.42
38571,12892,96,3,101.5
38572,12893,130,2,118.15
38573,12893,126,3,114.16
38574,12893,223,2,109.55
38575,12893,171,1,78.44
38576,12893,22,3,73.79
38577,12894,64,1,99.15
38578,12894,195,1,121.92
38579,12894,288,3,172.87
38580,12894,182,2,126.4
38581,12895,1,2,110.07
38582,12896,93,2,46.65
38583,12896,239,3,58.95
38584,12896,14,1,57.27
38585,12896,24,3,61.31
38586,12896,113,1,152.36
38587,12897,269,1,117.87
38588,12898,133,1,57.6
38589,12898,286,2,94.98
38590,12898,25,3,82.07
38591,12899,231,2,116.43
38592,12900,30,2,55.2
38593,12900,5,2,59.56
38594,12900,167,1,131.62
38595,12900,50,1,70.41
38596,12900,114,2,44.14
38597,12901,146,2,100.37
38598,12901,214,2,115.48
38599,12901,61,1,71.68
38600,12901,220,2,72.61
38601,12901,137,2,107.94
38602,12902,28,2,92.88
38603,12902,194,3,31.34
38604,12902,46,1,114.23
38605,12902,227,1,68.42
38606,12903,61,2,67.73
38607,12903,162,2,128.05
38608,12903,253,3,148.33
38609,12904,150,2,168.03
38610,12904,254,3,163.11
38611,12905,193,2,91.01
38612,12905,54,2,89.74
38613,12906,298,3,89.47
38614,12906,117,3,114.18
38615,12906,106,3,74.79
38616,12907,214,2,117.56
38617,12907,166,3,42.74
38618,12908,154,3,12.21
38619,12908,76,3,123.12
38620,12908,54,2,112.76
38621,12909,64,3,87.83
38622,12909,279,3,113.68
38623,12910,36,1,67.84
38624,12911,87,1,133.41
38625,12911,289,2,95.01
38626,12911,12,1,6.35
38627,12911,101,3,75.73
38628,12911,250,1,78.05
38629,12912,258,2,72.96
38630,12912,142,1,175.92
38631,12912,125,1,121.21
38632,12912,66,3,127.9
38633,12913,277,1,19.32
38634,12914,47,1,34.64
38635,12914,289,3,83.07
38636,12914,16,2,111.77
38637,12914,153,3,66.84
38638,12915,263,3,42.45
38639,12915,187,3,126.44
38640,12915,31,1,100.76
38641,12916,96,3,92.0
38642,12917,167,2,93.02
38643,12918,233,1,139.03
38644,12918,210,2,87.33
38645,12918,191,2,111.06
38646,12918,294,2,103.63
38647,12918,200,1,77.92
38648,12919,118,1,151.92
38649,12919,75,3,127.91
38650,12920,275,2,43.35
38651,12920,113,1,145.44
38652,12920,223,2,111.54
38653,12921,282,2,140.83
38654,12922,119,2,64.8
38655,12922,192,2,37.14
38656,12922,21,1,84.95
38657,12922,94,2,107.82
38658,12922,278,1,71.97
38659,12923,53,1,136.18
38660,12923,95,1,120.7
38661,12924,225,3,112.88
38662,12924,108,2,48.0
38663,12925,196,3,136.91
38664,12925,133,3,57.82
38665,12925,163,1,156.87
38666,12925,101,1,87.61
38667,12926,269,1,110.07
38668,12926,170,1,103.14
38669,12926,243,2,36.82
38670,12927,208,2,160.55
38671,12927,200,1,83.26
38672,12927,53,3,131.94
38673,12927,73,3,140.02
38674,12927,29,2,142.88
38675,12928,1,3,119.6
38676,12928,239,2,46.48
38677,12928,126,2,98.95
38678,12928,71,3,64.03
38679,12929,277,2,24.84
38680,12929,107,1,122.56
38681,12929,256,2,144.72
38682,12930,154,1,13.85
38683,12930,193,3,91.72
38684,12931,45,2,82.4
38685,12931,40,2,71.56
38686,12931,124,3,58.93
38687,12932,294,1,120.81
38688,12932,29,1,163.07
38689,12932,214,3,89.32
38690,12932,158,1,116.9
38691,12933,74,2,155.12
38692,12933,138,3,150.53
38693,12933,68,2,123.42
38694,12933,164,1,100.27
38695,12934,291,1,74.71
38696,12934,261,3,163.03
38697,12934,284,1,85.43
38698,12934,140,3,100.55
38699,12935,134,1,103.35
38700,12935,243,1,32.22
38701,12935,259,1,144.5
38702,12936,168,2,66.4
38703,12936,101,3,91.66
38704,12936,295,3,92.34
38705,12936,288,2,194.72
38706,12936,181,2,137.24
38707,12937,97,3,105.62
38708,12937,254,3,152.39
38709,12937,169,1,92.44
38710,12937,212,2,55.67
38711,12937,114,3,51.52
38712,12938,159,3,128.89
38713,12938,291,2,87.46
38714,12938,161,3,64.86
38715,12938,30,1,49.84
38716,12938,238,1,81.05
38717,12939,231,1,118.02
38718,12939,55,1,70.95
38719,12939,128,1,98.63
38720,12940,147,2,147.93
38721,12941,19,1,59.36
38722,12941,107,1,140.98
38723,12941,230,3,87.47
38724,12942,272,3,64.9
38725,12943,222,3,106.98
38726,12943,178,2,34.36
38727,12943,261,3,146.32
38728,12944,79,1,124.54
38729,12944,28,2,79.36
38730,12945,41,1,103.64
38731,12945,182,1,181.33
38732,12946,133,1,67.06
38733,12946,96,2,87.58
38734,12947,32,1,70.39
38735,12947,247,1,142.04
38736,12947,55,1,110.24
38737,12947,273,1,60.0
38738,12947,28,1,101.59
38739,12948,292,3,163.67
38740,12949,41,3,78.94
38741,12949,253,1,145.17
38742,12949,136,1,169.84
38743,12949,122,2,100.38
38744,12949,177,2,72.36
38745,12950,35,1,180.48
38746,12951,273,3,73.86
38747,12951,204,3,135.07
38748,12951,292,1,174.89
38749,12951,210,1,78.73
38750,12952,27,2,108.26
38751,12952,248,1,81.07
38752,12953,248,2,88.04
38753,12954,230,2,64.58
38754,12954,59,2,159.75
38755,12955,80,2,127.27
38756,12955,145,1,150.32
38757,12956,278,3,75.93
38758,12956,152,1,71.4
38759,12956,192,1,37.43
38760,12956,25,3,81.81
38761,12956,224,1,85.42
38762,12957,22,3,64.61
38763,12957,271,2,117.01
38764,12957,41,3,83.07
38765,12957,181,2,135.88
38766,12958,241,3,122.33
38767,12958,145,2,140.58
38768,12958,62,3,95.95
38769,12959,59,2,177.54
38770,12959,223,1,102.72
38771,12959,94,2,78.52
38772,12959,39,2,37.11
38773,12960,98,2,93.69
38774,12960,86,1,13.56
38775,12960,149,3,101.99
38776,12960,148,3,94.46
38777,12960,61,3,71.86
38778,12961,243,1,31.09
38779,12961,297,1,63.5
38780,12961,59,2,157.58
38781,12962,199,1,69.76
38782,12962,142,2,137.75
38783,12963,279,3,156.05
38784,12963,100,3,54.04
38785,12963,35,3,174.1
38786,12964,85,1,196.06
38787,12965,42,3,72.01
38788,12966,216,3,159.16
38789,12966,54,2,109.08
38790,12967,152,1,78.39
38791,12967,9,3,89.64
38792,12967,268,2,84.15
38793,12967,130,1,128.37
38794,12967,33,3,51.73
38795,12968,93,3,51.84
38796,12968,99,1,65.65
38797,12968,104,2,63.99
38798,12968,114,2,41.94
38799,12969,202,1,73.11
38800,12969,69,1,108.28
38801,12969,40,1,73.96
38802,12969,239,3,56.71
38803,12970,173,2,131.37
38804,12970,294,3,125.86
38805,12970,84,2,150.51
38806,12971,78,1,121.52
38807,12971,211,3,65.92
38808,12972,5,1,71.84
38809,12972,49,1,109.73
38810,12972,190,3,147.16
38811,12972,72,3,65.94
38812,12973,88,1,105.82
38813,12973,140,3,79.28
38814,12973,264,2,91.88
38815,12974,298,2,118.15
38816,12974,95,2,109.26
38817,12975,244,1,67.86
38818,12975,40,1,75.24
38819,12975,265,3,91.28
